Channel_ID,Channel_Name,YouTube_Video_ID,Video_URL,Video_Title,PublishedAt,DurationSeconds,Provider,Failure_Reason,Suggested_FileName,Manual_Action
C18,Malware Analysis for Hedgehogs,4DolQTKGT9U,https://www.youtube.com/watch?v=4DolQTKGT9U,Antivirus myths and how AVs actually work,2025-01-03T05:07:00Z,995,local_asr_whisper,local_asr_whisper::no_local_audio,4DolQTKGT9U.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,oxC9sBmlo3s,https://www.youtube.com/watch?v=oxC9sBmlo3s,Malware Analysis - Writing Code Signatures,2024-12-07T07:01:53Z,2454,local_asr_whisper,local_asr_whisper::no_local_audio,oxC9sBmlo3s.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,Pjy50g6naMU,https://www.youtube.com/watch?v=Pjy50g6naMU,"Malware Analysis - ConfuserEx 2 Deobfuscation with Python and dnlib, BBTok Loader",2024-09-29T07:56:44Z,2855,local_asr_whisper,local_asr_whisper::no_local_audio,Pjy50g6naMU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,Y58eBWyJxDA,https://www.youtube.com/watch?v=Y58eBWyJxDA,Reverse Engineering Access Tokens Part 2,2025-04-20T13:50:10Z,1251,local_asr_whisper,local_asr_whisper::no_local_audio,Y58eBWyJxDA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,iFxNuk3kxhk,https://www.youtube.com/watch?v=iFxNuk3kxhk,Automated AI Reverse Engineering with MCP for IDA and Ghidra (Live VIBE RE),2025-04-02T14:59:29Z,5497,local_asr_whisper,local_asr_whisper::no_local_audio,iFxNuk3kxhk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,NNLZmB6_aGA,https://www.youtube.com/watch?v=NNLZmB6_aGA,Zombieware,2024-05-05T17:59:49Z,1327,local_asr_whisper,local_asr_whisper::no_local_audio,NNLZmB6_aGA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,3BpIhbsDR_I,https://www.youtube.com/watch?v=3BpIhbsDR_I,Introduction to YARA Part 1 - What is a YARA Rule,2024-01-17T01:13:30Z,590,local_asr_whisper,local_asr_whisper::no_local_audio,3BpIhbsDR_I.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,fEAGYjhKzJY,https://www.youtube.com/watch?v=fEAGYjhKzJY,How To Recognize Macro Encrypted Strings in Malware,2023-12-01T22:33:11Z,554,local_asr_whisper,local_asr_whisper::no_local_audio,fEAGYjhKzJY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,W2SeruUxhDs,https://www.youtube.com/watch?v=W2SeruUxhDs,Direct vs. Indirect Syscalls What Is All The HYPE?!  [OALABS Call-In Show],2023-10-25T02:49:19Z,426,local_asr_whisper,local_asr_whisper::no_local_audio,W2SeruUxhDs.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,HPrqOIdNlrQ,https://www.youtube.com/watch?v=HPrqOIdNlrQ,Emulation Fundamentals - Writing A Basic x86 Emulator,2023-08-30T15:06:38Z,1613,local_asr_whisper,local_asr_whisper::no_local_audio,HPrqOIdNlrQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,8jckguVRHyI,https://www.youtube.com/watch?v=8jckguVRHyI,AV Emulation Detection Tricks Used by Malware,2023-07-27T00:23:54Z,516,local_asr_whisper,local_asr_whisper::no_local_audio,8jckguVRHyI.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,bBcvqxPdjoI,https://www.youtube.com/watch?v=bBcvqxPdjoI,ESXiArgs Ransomware Analysis with @fwosar,2023-02-11T20:54:33Z,3450,local_asr_whisper,local_asr_whisper::no_local_audio,bBcvqxPdjoI.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C19,OALabs,-CD82mTcy5A,https://www.youtube.com/watch?v=-CD82mTcy5A,Do Companies Actually Pay Ransomware [ Reverse Engineering AMA ],2023-01-02T18:10:25Z,381,local_asr_whisper,local_asr_whisper::no_local_audio,-CD82mTcy5A.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,YQEq5s4SRxY,https://www.youtube.com/watch?v=YQEq5s4SRxY,The World's Hardest Hacking Competition - Pwn2Own Documentary (Part 1),2026-02-22T18:15:37Z,866,local_asr_whisper,local_asr_whisper::no_local_audio,YQEq5s4SRxY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,BOLN_B0qnZk,https://www.youtube.com/watch?v=BOLN_B0qnZk,From Zero to Zero Day (and beyond) - Life of a Hacker: Jonathan Jacobi,2025-04-08T19:37:47Z,5204,local_asr_whisper,local_asr_whisper::no_local_audio,BOLN_B0qnZk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,f0C3RH7baEw,https://www.youtube.com/watch?v=f0C3RH7baEw,The German Hacking Championship,2025-03-14T17:03:24Z,500,local_asr_whisper,local_asr_whisper::no_local_audio,f0C3RH7baEw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,wVknDjTgQoo,https://www.youtube.com/watch?v=wVknDjTgQoo,Do you know this common Go vulnerability?,2025-02-28T15:13:15Z,908,local_asr_whisper,local_asr_whisper::no_local_audio,wVknDjTgQoo.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,lAyhKaclsPM,https://www.youtube.com/watch?v=lAyhKaclsPM,A Vulnerability to Hack The World - CVE-2023-4863,2023-12-21T15:58:48Z,1080,local_asr_whisper,local_asr_whisper::no_local_audio,lAyhKaclsPM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,LxUAnZY_08o,https://www.youtube.com/watch?v=LxUAnZY_08o,Reinventing Web Security,2023-11-20T19:11:16Z,1237,local_asr_whisper,local_asr_whisper::no_local_audio,LxUAnZY_08o.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,lr1KuL8OmJY,https://www.youtube.com/watch?v=lr1KuL8OmJY,The Circle of Unfixable Security Issues,2023-10-17T12:32:44Z,1333,local_asr_whisper,local_asr_whisper::no_local_audio,lr1KuL8OmJY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,duLJUpptSik,https://www.youtube.com/watch?v=duLJUpptSik,Local Root Exploit in HospitalRun Software,2023-07-22T14:02:43Z,1248,local_asr_whisper,local_asr_whisper::no_local_audio,duLJUpptSik.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,nxlm7pIvMdg,https://www.youtube.com/watch?v=nxlm7pIvMdg,Android App Bug Bounty Secrets,2023-07-13T14:38:44Z,1214,local_asr_whisper,local_asr_whisper::no_local_audio,nxlm7pIvMdg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C20,LiveOverflow,HUtkW2gjC8Q,https://www.youtube.com/watch?v=HUtkW2gjC8Q,Generic HTML Sanitizer Bypass Investigation,2023-07-03T15:17:14Z,845,local_asr_whisper,local_asr_whisper::no_local_audio,HUtkW2gjC8Q.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,mmH02AmaxRg,https://www.youtube.com/watch?v=mmH02AmaxRg,Multiple root-level risks resolved.,2026-02-24T21:39:06Z,1719,local_asr_whisper,local_asr_whisper::no_local_audio,mmH02AmaxRg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,rFFFyuyz5Kw,https://www.youtube.com/watch?v=rFFFyuyz5Kw,COBIT (noun) [Word Notes],2026-02-24T08:43:52Z,409,local_asr_whisper,local_asr_whisper::no_local_audio,rFFFyuyz5Kw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,lePln5REo-M,https://www.youtube.com/watch?v=lePln5REo-M,COBIT (noun),2026-02-24T06:14:07Z,411,local_asr_whisper,local_asr_whisper::no_local_audio,lePln5REo-M.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,d5xelZImdT4,https://www.youtube.com/watch?v=d5xelZImdT4,The basics broke telecom.,2026-02-23T21:54:49Z,1892,local_asr_whisper,local_asr_whisper::no_local_audio,d5xelZImdT4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,mpyTO5RiZwM,https://www.youtube.com/watch?v=mpyTO5RiZwM,Cyber without borders: The human side of cyber defense. [Special Edition],2026-02-23T09:53:52Z,1569,local_asr_whisper,local_asr_whisper::no_local_audio,mpyTO5RiZwM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,mcubiTCUOi8,https://www.youtube.com/watch?v=mcubiTCUOi8,Cyber without borders: The human side of cyber defense. [Special Edition],2026-02-23T09:50:43Z,1569,local_asr_whisper,local_asr_whisper::no_local_audio,mcubiTCUOi8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,ct1yL39WAxU,https://www.youtube.com/watch?v=ct1yL39WAxU,Who is needed for the future space workforce?,2026-02-22T07:22:15Z,1512,local_asr_whisper,local_asr_whisper::no_local_audio,ct1yL39WAxU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,IIpmGVUI-BQ,https://www.youtube.com/watch?v=IIpmGVUI-BQ,Telegram for the throne. [Research Saturday],2026-02-21T08:52:08Z,1384,local_asr_whisper,local_asr_whisper::no_local_audio,IIpmGVUI-BQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,d4jhWp_pzFc,https://www.youtube.com/watch?v=d4jhWp_pzFc,Telegram for the throne.,2026-02-21T06:16:17Z,1353,local_asr_whisper,local_asr_whisper::no_local_audio,d4jhWp_pzFc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C21,CyberWire,INedFocPTNw,https://www.youtube.com/watch?v=INedFocPTNw,From Mishaps to Moonshots.,2026-02-20T23:30:26Z,1488,local_asr_whisper,local_asr_whisper::no_local_audio,INedFocPTNw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,H7b704TFhW4,https://www.youtube.com/watch?v=H7b704TFhW4,Malware Partnerships: A Formidable Threat to Businesses,2021-02-26T14:57:53Z,799,local_asr_whisper,local_asr_whisper::no_local_audio,H7b704TFhW4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,VQO8HQSA54I,https://www.youtube.com/watch?v=VQO8HQSA54I,"Email Security Attacks End in Financial Ruin, Emotional Despair",2021-02-11T15:30:10Z,1548,local_asr_whisper,local_asr_whisper::no_local_audio,VQO8HQSA54I.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,gtLXRQFCgOg,https://www.youtube.com/watch?v=gtLXRQFCgOg,"Patrick Wardle: Hackers Abusing Apple Technologies, 'Powerful' iOS Bugs",2020-12-21T20:32:36Z,1239,local_asr_whisper,local_asr_whisper::no_local_audio,gtLXRQFCgOg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,pPyTJO5c4_U,https://www.youtube.com/watch?v=pPyTJO5c4_U,Ransomware And IP Theft Top COVID-19 Healthcare Security Scares,2020-12-14T20:12:06Z,1187,local_asr_whisper,local_asr_whisper::no_local_audio,pPyTJO5c4_U.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,ZqHU67y7-Os,https://www.youtube.com/watch?v=ZqHU67y7-Os,U.S. Presidential Elections: Cybercriminals Step Up Their Game,2020-10-21T19:00:46Z,1059,local_asr_whisper,local_asr_whisper::no_local_audio,ZqHU67y7-Os.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,jyr3njdceQY,https://www.youtube.com/watch?v=jyr3njdceQY,A Cyber ‘Vigilante’ is Sabotaging Emotet’s Return,2020-08-04T18:45:05Z,828,local_asr_whisper,local_asr_whisper::no_local_audio,jyr3njdceQY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,M85zrOA59OE,https://www.youtube.com/watch?v=M85zrOA59OE,Black Hat USA 2020: Critical Meetup.com Flaws Show AppSec Holes,2020-08-03T14:33:41Z,923,local_asr_whisper,local_asr_whisper::no_local_audio,M85zrOA59OE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,lFS959M-8NU,https://www.youtube.com/watch?v=lFS959M-8NU,Anti-Encryption Bills Put Tech Firms Under ‘Full-Frontal Nuclear Assault’,2020-07-27T14:36:12Z,1155,local_asr_whisper,local_asr_whisper::no_local_audio,lFS959M-8NU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,RsMSnVUsNpQ,https://www.youtube.com/watch?v=RsMSnVUsNpQ,"Amid Olympics Uncertainty, 5G Security Lessons Emerge",2020-03-23T13:59:47Z,2962,local_asr_whisper,local_asr_whisper::no_local_audio,RsMSnVUsNpQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C22,Threatpost,2sZ6x5GrdCY,https://www.youtube.com/watch?v=2sZ6x5GrdCY,Cloud Deployment Mistakes Leading to Breaches,2020-03-18T20:00:56Z,483,local_asr_whisper,local_asr_whisper::no_local_audio,2sZ6x5GrdCY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,xxitK6GpHhg,https://www.youtube.com/watch?v=xxitK6GpHhg,Explore Microsoft Agent 365 security and governance capabilities,2026-02-25T01:30:58Z,428,local_asr_whisper,local_asr_whisper::no_local_audio,xxitK6GpHhg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,f4zqzOMGagk,https://www.youtube.com/watch?v=f4zqzOMGagk,"End-to-end security for your AI platforms, apps, and agents​",2026-02-24T23:30:17Z,479,local_asr_whisper,local_asr_whisper::no_local_audio,f4zqzOMGagk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,V-QBO2cJn4E,https://www.youtube.com/watch?v=V-QBO2cJn4E,Zero Trust Workshop - Security Baselines in Intune,2026-02-10T18:00:37Z,362,local_asr_whisper,local_asr_whisper::no_local_audio,V-QBO2cJn4E.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,0Pimw2DnopM,https://www.youtube.com/watch?v=0Pimw2DnopM,Microsoft Defender | Security Copilot Phishing Triage Agent,2026-02-03T20:00:02Z,339,local_asr_whisper,local_asr_whisper::no_local_audio,0Pimw2DnopM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,RQiMUOIWaWQ,https://www.youtube.com/watch?v=RQiMUOIWaWQ,Microsoft Purview | Data Security Triage Agent in IRM,2026-02-03T16:00:40Z,398,local_asr_whisper,local_asr_whisper::no_local_audio,RQiMUOIWaWQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,3q5qFHeri68,https://www.youtube.com/watch?v=3q5qFHeri68,Threat Briefing: The State of Cybercrime | Microsoft Security Forum,2026-01-23T07:17:48Z,326,local_asr_whisper,local_asr_whisper::no_local_audio,3q5qFHeri68.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,KryrFmLpX4s,https://www.youtube.com/watch?v=KryrFmLpX4s,Secure Future Initiative: Applying security best practices in the age of AI|Microsoft Security Forum,2026-01-13T22:00:24Z,1578,local_asr_whisper,local_asr_whisper::no_local_audio,KryrFmLpX4s.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,dQXPEeMi6SI,https://www.youtube.com/watch?v=dQXPEeMi6SI,Threat briefing: The state of cybercrime and AI’s double-edged sword | Microsoft Security Forum,2026-01-13T19:00:43Z,898,local_asr_whisper,local_asr_whisper::no_local_audio,dQXPEeMi6SI.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C23,Microsoft Security,hTtR_7yb6P0,https://www.youtube.com/watch?v=hTtR_7yb6P0,The impact of AI on security strategy | Microsoft Security Forum,2026-01-07T00:51:14Z,1162,local_asr_whisper,local_asr_whisper::no_local_audio,hTtR_7yb6P0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,vfv3hr-ghcM,https://www.youtube.com/watch?v=vfv3hr-ghcM,"Humans of Talos: Ryan Liles, master of technical diplomacy",2026-02-12T11:01:38Z,698,local_asr_whisper,local_asr_whisper::no_local_audio,vfv3hr-ghcM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,qBBrhmwfTfE,https://www.youtube.com/watch?v=qBBrhmwfTfE,"The TTP 20: Less Ransomware, Same Problems",2026-01-29T12:17:28Z,706,local_asr_whisper,local_asr_whisper::no_local_audio,qBBrhmwfTfE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,Yr9SCipChbw,https://www.youtube.com/watch?v=Yr9SCipChbw,"Humans of Talos: Bill Largent talks epic reads, lifelong learning, and empathy",2025-11-18T21:09:20Z,628,local_asr_whisper,local_asr_whisper::no_local_audio,Yr9SCipChbw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,yPTDEluRyxc,https://www.youtube.com/watch?v=yPTDEluRyxc,TTP 18: How Talos Built an AI Model Into one of the Internet’s Most Abused Layers,2025-11-13T14:17:32Z,617,local_asr_whisper,local_asr_whisper::no_local_audio,yPTDEluRyxc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,q7yV4C7cL3Y,https://www.youtube.com/watch?v=q7yV4C7cL3Y,TTP 17: How Attackers Use Your Own Tools Against You,2025-10-28T11:43:07Z,652,local_asr_whisper,local_asr_whisper::no_local_audio,q7yV4C7cL3Y.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,X6-kKCyPvZU,https://www.youtube.com/watch?v=X6-kKCyPvZU,Humans of Talos: Laura Faria and empathy on the front lines,2025-10-15T20:23:32Z,593,local_asr_whisper,local_asr_whisper::no_local_audio,X6-kKCyPvZU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,HlaC5IWfSg0,https://www.youtube.com/watch?v=HlaC5IWfSg0,Footholds in Infrastructure: Defending Service Providers,2025-10-09T07:28:34Z,315,local_asr_whisper,local_asr_whisper::no_local_audio,HlaC5IWfSg0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,zOJwo3IfiZQ,https://www.youtube.com/watch?v=zOJwo3IfiZQ,"Humans of Talos: Alex Ryan, Incident Commander",2025-09-18T09:01:33Z,573,local_asr_whisper,local_asr_whisper::no_local_audio,zOJwo3IfiZQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,RJvp25sbYeE,https://www.youtube.com/watch?v=RJvp25sbYeE,"TTP Ep14: Persistence, Privilege & Camouflage - Insights from Vulnerabilities Discovered by Talos",2025-09-04T14:00:43Z,508,local_asr_whisper,local_asr_whisper::no_local_audio,RJvp25sbYeE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C24,Cisco Talos Intelligence Group,2dyVoNq2vLQ,https://www.youtube.com/watch?v=2dyVoNq2vLQ,Cyber Analyst Series: Career development and further education,2025-08-01T11:13:30Z,380,local_asr_whisper,local_asr_whisper::no_local_audio,2dyVoNq2vLQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,siZaZf3lK_8,https://www.youtube.com/watch?v=siZaZf3lK_8,China Just Automated Cyberattacks With AI,2025-11-17T04:53:51Z,853,local_asr_whisper,local_asr_whisper::no_local_audio,siZaZf3lK_8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,7MApLKC3_Es,https://www.youtube.com/watch?v=7MApLKC3_Es,Cyberwar With Iran: How Bad Could It Get? | Hacker Explains,2025-06-23T06:09:14Z,1075,local_asr_whisper,local_asr_whisper::no_local_audio,7MApLKC3_Es.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,i7GwjGGwxzg,https://www.youtube.com/watch?v=i7GwjGGwxzg,Public Wi-Fi Is Safer Than You Think,2025-01-09T04:50:34Z,1287,local_asr_whisper,local_asr_whisper::no_local_audio,i7GwjGGwxzg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,K-oowwtK_8Q,https://www.youtube.com/watch?v=K-oowwtK_8Q,Getting Started With Reverse Engineering | TryHackMe Advent Of Cyber - Day 21 Walkthrough,2024-12-21T16:00:13Z,2112,local_asr_whisper,local_asr_whisper::no_local_audio,K-oowwtK_8Q.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,Op7poNLdi7c,https://www.youtube.com/watch?v=Op7poNLdi7c,Bypassing App-Bound Encryption To Dump Browser Credentials | HuntersCON 2024 Keynote,2024-11-26T21:01:42Z,2094,local_asr_whisper,local_asr_whisper::no_local_audio,Op7poNLdi7c.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,REfYQh4-9lU,https://www.youtube.com/watch?v=REfYQh4-9lU,I Vulnerability Scanned The Entire Internet And Accidentally Made A Botnet,2024-10-14T08:33:33Z,518,local_asr_whisper,local_asr_whisper::no_local_audio,REfYQh4-9lU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,EGttFWntctU,https://www.youtube.com/watch?v=EGttFWntctU,Why Microsoft Is To Blame For The Crowdstrike Outage (Not The EU),2024-07-30T02:35:35Z,1057,local_asr_whisper,local_asr_whisper::no_local_audio,EGttFWntctU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,n_TNvvpZkd0,https://www.youtube.com/watch?v=n_TNvvpZkd0,Responding To Weird Conspiracy Theories About Me,2024-07-07T19:54:06Z,596,local_asr_whisper,local_asr_whisper::no_local_audio,n_TNvvpZkd0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,PD4We74ZUAg,https://www.youtube.com/watch?v=PD4We74ZUAg,How I Hacked My Garage Remote With a Flipper Zero & Microchip Programmer,2023-11-10T02:14:31Z,496,local_asr_whisper,local_asr_whisper::no_local_audio,PD4We74ZUAg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C26,MalwareTech,Z2VO0izZKNE,https://www.youtube.com/watch?v=Z2VO0izZKNE,Getting a Tech Job With No Qualifications,2023-09-13T23:40:24Z,597,local_asr_whisper,local_asr_whisper::no_local_audio,Z2VO0izZKNE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C27,VX Underground,R9MG7McrEO8,https://www.youtube.com/watch?v=R9MG7McrEO8,[Archive] Ukraine Police arrest CLOP ransomware operators,2021-11-06T04:23:54Z,333,local_asr_whisper,local_asr_whisper::no_local_audio,R9MG7McrEO8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,RjEvfmtmzKg,https://www.youtube.com/watch?v=RjEvfmtmzKg,The Coming SAAS Apocalypse - Talkin' Bout [infosec] News 2026-02-23 #infosec #news,2026-02-23T22:54:01Z,4080,local_asr_whisper,local_asr_whisper::no_local_audio,RjEvfmtmzKg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,xg_HI0ARf3E,https://www.youtube.com/watch?v=xg_HI0ARf3E,Palo Alto Fears China Retaliation – Talkin' Bout [infosec] News 2026-02-16 #infosec #news,2026-02-16T23:00:35Z,4117,local_asr_whisper,local_asr_whisper::no_local_audio,xg_HI0ARf3E.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,HnKSsy7HYME,https://www.youtube.com/watch?v=HnKSsy7HYME,LIVE From WWHF Denver 2026 – BHIS - Talkin' Bout [infosec] News 2026-02-11,2026-02-12T13:33:14Z,2787,local_asr_whisper,local_asr_whisper::no_local_audio,HnKSsy7HYME.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,VEVupZdij_g,https://www.youtube.com/watch?v=VEVupZdij_g,US Defense Chief Uploads Secret Into to ChatGTP - Talkin' Bout [infosec] News 2026-02-02,2026-02-02T22:42:01Z,4002,local_asr_whisper,local_asr_whisper::no_local_audio,VEVupZdij_g.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,aGmRenQ28Ro,https://www.youtube.com/watch?v=aGmRenQ28Ro,Simplify Pentest Workflows Using Cerno w/ Chris Traynor,2026-01-29T21:59:08Z,5055,local_asr_whisper,local_asr_whisper::no_local_audio,aGmRenQ28Ro.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,6oK31ZZ70Q8,https://www.youtube.com/watch?v=6oK31ZZ70Q8,TikTok's invasive Privacy Policy - Talkin' Bout [infosec] News 2026-01-26 #infosec #news,2026-01-26T22:47:25Z,3846,local_asr_whisper,local_asr_whisper::no_local_audio,6oK31ZZ70Q8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,FdWr5N0JAGU,https://www.youtube.com/watch?v=FdWr5N0JAGU,Zero to Zeek: Build a Network Sensor Fast and Easy w/ Troy Wojewoda,2026-01-23T07:40:32Z,4640,local_asr_whisper,local_asr_whisper::no_local_audio,FdWr5N0JAGU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,wZo-1rxo9KE,https://www.youtube.com/watch?v=wZo-1rxo9KE,Chinese firms drop US and Israeli cybersecurity software | Talkin' Bout [infosec] News 2026-01-19,2026-01-19T23:03:49Z,3819,local_asr_whisper,local_asr_whisper::no_local_audio,wZo-1rxo9KE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,nBHec3RDzwY,https://www.youtube.com/watch?v=nBHec3RDzwY,Active Directory Attack Path in Action w/ Alyssa & Kaitlyn,2026-01-16T07:35:32Z,4522,local_asr_whisper,local_asr_whisper::no_local_audio,nBHec3RDzwY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C28,Black Hills Information Security,dx3_fnu3KO8,https://www.youtube.com/watch?v=dx3_fnu3KO8,BreachForums Doomsday – Talkin' Bout [infosec] News 2026-01-12 #infosec #news,2026-01-12T22:40:10Z,3785,local_asr_whisper,local_asr_whisper::no_local_audio,dx3_fnu3KO8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C29,Security Onion Solutions,Pk2r4elumBc,https://www.youtube.com/watch?v=Pk2r4elumBc,Security Onion Essentials 2026 - Updating Security Onion,2026-01-26T19:44:48Z,559,local_asr_whisper,local_asr_whisper::no_local_audio,Pk2r4elumBc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C29,Security Onion Solutions,i2tM_WmDF54,https://www.youtube.com/watch?v=i2tM_WmDF54,State of the Onion - You Can Just Do Things,2025-10-28T14:51:03Z,4116,local_asr_whisper,local_asr_whisper::no_local_audio,i2tM_WmDF54.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C29,Security Onion Solutions,ktFw6dJSd74,https://www.youtube.com/watch?v=ktFw6dJSd74,Investigation Playbooks for Humans,2025-10-28T14:11:48Z,3001,local_asr_whisper,local_asr_whisper::no_local_audio,ktFw6dJSd74.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C29,Security Onion Solutions,SLGRB3PxB-o,https://www.youtube.com/watch?v=SLGRB3PxB-o,Sneak Peek: Security Onion Playbooks,2025-06-18T13:25:50Z,726,local_asr_whisper,local_asr_whisper::no_local_audio,SLGRB3PxB-o.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
