Run_TS,Channel_ID,Channel_Name,Channel_URL,Channel_UC,YouTube_Video_ID,Video_Title,PublishedAt,DurationSeconds,KeywordMatch,Selected,Stage,Outcome,Failure_Reason,HTTP_Status,Retry_Count,Provider,Transcript_Available,Output_File,Failure_Stage
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,hhVn-9KGAIA,Cybersecurity Mythbusters – Volume 1,2025-11-07T14:38:36Z,56,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,GqqeMkCOMOI,How SANS Cyber Academy Helped Chris Launch a Stable Career,2025-10-27T18:21:30Z,61,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,1GL2P8Tez_M,Frederick’s Journey from Bartender to Cybersecurity Professional,2025-10-27T18:20:06Z,61,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,6MkaqLDEYGg,Google Cloud Keynote:  Avoid Mistakes in a Dynamic Landscape,2025-10-24T14:56:11Z,2723,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,d6hcwaeXKdU,What is a Cyber Range,2025-10-16T19:32:52Z,146,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,DlENJBkcCvw,Applications Now Open: Launch Your Cybersecurity Career Today,2025-10-15T13:45:48Z,25,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,k8uFtb-L4Ek,ICS613: ICS/OT Penetration Testing & Assessments,2025-09-24T15:46:14Z,292,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,YAPzrVPCK1M,LDR516: Strategic Vulnerability and Threat Management,2025-09-24T15:43:22Z,166,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,Mdr4BLXUI6Y,"ICS515: ICS Visibility, Detection, and Response",2025-09-24T15:42:34Z,93,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,EA05toW-BbQ,ICS612: ICS Cybersecurity In-Depth,2025-09-24T15:41:46Z,201,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,Bb1fy2CsFYU,ICS456: Essentials for NERC Critical Infrastructure Protection,2025-09-24T15:41:04Z,215,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,ZVbxAK4C0QQ,ICS418: ICS Security Essentials for Leaders,2025-09-24T15:40:26Z,155,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,S8Xu6KleHP0,ICS410: ICS/SCADA Security Essentials,2025-09-24T15:39:42Z,136,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,8MvcOChZ_0k,ICS310: ICS Cybersecurity Foundations,2025-09-24T15:39:02Z,246,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,m0rXiEuH0sI,"FOR572: Advanced Network Forensics: Threat Hunting, Analysis, and Incident Response",2025-09-24T15:38:07Z,105,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,TEuhrPGsksw,FOR500: Windows Forensic Analysis,2025-09-24T15:36:34Z,141,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,jXhOi7FU27o,Panel: Navigating AI-Driven Threats with CISA and HHS: Guidance for Healthcare Leaders,2025-09-17T21:01:48Z,1836,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,ALFTX_vQ5hc,Practical Tips for Managing Modern Cybersecurity Risk | James Tarala and Russell Eubanks,2025-09-17T20:41:26Z,2193,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,fqTIIixF1a4,Vital Signs: Cyber Defenses for Healthcare’s Control Systems | Dean Parsons,2025-09-17T20:26:26Z,2507,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,g-emd59hP_M,Fortifying Healthcare in the Cloud | Chris Edmundson,2025-09-17T20:11:35Z,1421,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,CbG-vZeTZ6Q,Bonus Episode: The Human Edge of AI,2025-08-15T04:37:41Z,3003,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,UQfLdyhznrM,Critical SharePoint Zero-Day Exploited: What You Need to Know About CVE-2025-53770,2025-07-24T13:52:46Z,497,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,2xH5AVOKT6Q,Series Two Round-Up,2025-07-18T04:20:55Z,2364,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,gFJA2ZFYRcM,Keynote | The Augmented Era: Disrupt or be Disrupted,2026-02-17T23:31:49Z,2752,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0263.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,5OREEvYauo4,Blue Team | Unveiling Insider Threats Beyond the Logs,2026-02-17T23:19:39Z,2070,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0264.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,KWlyih5GqG0,Red Team | MEDSHIELD: Threat Modeling for Medical IoT,2026-02-17T23:08:56Z,1808,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0265.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,U1va10iproc,Red Team | Looting Credentials from Modern Browsers,2026-02-17T23:07:25Z,1856,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0266.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,nVx5tr-o_3g,Keynote | Red Team | Offensive Security Meets Vibe Coding,2026-02-17T23:02:02Z,2454,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0267.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,6ZkfrEdErxk,Red Team | Weaponizing Windows Crash Dumps,2026-02-17T22:59:01Z,1721,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0268.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,eBweSZG_xsM,Keynote | Blue Team | SOC of the Future…the Future Is Now,2026-02-17T22:49:58Z,1716,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0269.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,4SzHUg8j3NQ,Red Team | Subverting macOS Apps and Security Controls,2026-02-17T22:48:15Z,2190,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0270.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,hGxf_Co7WfY,Red Team | Weaponizing LLM Fine-Tuning for Stealthy C2,2026-02-17T22:45:03Z,1629,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0271.txt,
20260225_150635,C30,SANS Institute,https://www.youtube.com/@SANSInstitute,UC2uPNhGken-ogEpJDi4ly6w,7W3MdxnvM-U,Blue Team | From Exploit to Risk: Scaling Purple Team Insights,2026-02-17T22:42:19Z,2041,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C30_SANS_Institute/V0272.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,CH7hMZExmDs,SecOps Forwarder Deprecation & Open Telemetry Bindplane Use Cases,2025-12-16T14:37:26Z,3663,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,Dd9k3v9R9uA,IaC For Threat Detection: Operationalizing OSINT Into Google SecOps Rules,2025-12-16T14:22:58Z,3056,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,k2dy4ylSIcE,How TENEX.AI helped Sunrun launch an agentic-AI driven SOC program with Google Cloud Security,2025-12-07T22:49:57Z,235,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,4O2_XsCXp4Q,Securing & Advancing AI with Jon Ramsey — Cybersecurity Forecast 2026,2025-12-02T21:33:42Z,206,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,FAqLPf3tWjA,Attacker Targeting with Charles Carmakal — Cybersecurity Forecast 2026,2025-12-02T21:27:45Z,211,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,LnJRDWUJn3w,Evolving Threats & Adversaries with Sandra Joyce — Cybersecurity Forecast 2026,2025-12-02T21:22:52Z,234,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,mhL-FQ6d0xg,Google Cloud SecOps Tutorial | Wiz & Gemini Integration for Faster Security Operations,2025-11-24T17:17:44Z,462,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,6CN-Tc04nKc,Google Threat Intelligence Use Case: Enriching Alerts in SecOps,2025-11-21T17:06:12Z,115,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,RUyFtLWVyGU,Nurturing customer trust in Google Ads and growing collaboratively with Confidential Computing,2025-11-13T15:58:09Z,147,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,le34PHi7100,Compliantly designing novel disease treatments with AIGenomix and Confidential Computing,2025-11-10T15:48:36Z,175,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,jFFU4Knzn-I,Building real-world skills for agentic security in a city near you,2025-11-07T15:10:52Z,47,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,cbuMxSfNV3c,Mandiant Red Teamers in Action: Pushing the Limits of Red Teaming,2025-11-06T21:32:47Z,102,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,KB2dJQEpjsw,Building a custom SOC agent with Gemini Enterprise,2025-10-31T16:36:55Z,2361,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,gXEDKKzISec,Connect the Dots: Stop Coordinated Attacks Using Google SecOps,2025-10-28T20:56:55Z,304,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,sihABmRMYVw,Visualize Security Data: Spot Signals Faster in Google SecOps,2025-10-28T20:41:45Z,205,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,I4t0reFZrzE,Instantly Operationalize Threat Intelligence to Detect Frontline Threats using Google SecOps,2025-10-28T20:33:15Z,236,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,HVMp-RCV-DE,Welcome to the Google Security Operations Mini Demo Series,2025-10-28T20:27:33Z,91,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,3IyBcZYYYYU,Google’s Defense-in-Depth Approach to AI Security,2025-10-21T17:24:04Z,170,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,Qw09t5JrplA,"Breakout: North Korean Remote Workers: Cyber, Sanctions, and Other Legal Challenges",2025-10-17T13:41:41Z,2823,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,h_jncDyDWgE,New Course - Protecting the Perimeter: Practical Network Enrichment,2025-10-15T14:23:11Z,119,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,VeEX2D4D91Q,TELUS builds secure by design projects by granting Security Command Center access to 100+ developers,2025-10-14T21:42:39Z,173,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,wcbIlllW5Ok,EP16 The Machine Learning Revolution in Reverse Engineering with Hahna Kane Latonick,2025-10-03T04:20:28Z,5127,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,E-QvAEVa_Bk,Google Threat Intelligence Use Case: Uncovering Post-Exploitation Threats,2025-09-30T16:35:19Z,155,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,9Y66Z4uH-Ak,Keynote: The Complexity of Agentic AI Safety,2025-09-24T13:45:08Z,1663,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,vtWa5zOwbJA,The Evolution of Cybercrime,2025-09-24T13:44:58Z,299,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,trvXSQCwHlo,Introduction to Cyber Defense Summit 2025,2025-09-23T16:14:49Z,262,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,PjAIrq_g7qo,How Deutsche Börse Group is working toward fully automated security control with Google Cloud,2025-09-19T20:38:08Z,190,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,mofuL_3KrI0,Transforming cyber insurance with Beazley and the Risk Protection Program,2025-09-19T20:17:13Z,139,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,GuCBvbCDD0I,Google Cloud’s Agentic SOC Roadshow: Transforming Security with AI,2025-09-19T17:10:35Z,299,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,dRTDtsogH-I,SOC Blueprint Implementation Foundation for Agentic Defense,2025-09-19T17:01:21Z,299,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,xdoT412feh0,Agentic AI: Your Agentic SOC is Here,2025-09-19T16:55:08Z,167,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,uQcCVcecBxo,Migrating to Google SecOps with Foresite,2025-09-19T16:47:44Z,336,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,fAruYNxm4Ew,Google Cloud’s Agentic SOC Roadshow: Transforming Security with AI,2025-09-17T15:24:32Z,299,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,KoiHFyLgqyA,Migrating to Google SecOps with Foresite,2025-09-17T15:24:28Z,336,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,PeDfbBxEzUs,Agentic AI: Your Agentic SOC is Here,2025-09-17T15:24:24Z,167,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,PWH-JrNDIEg,SOC Blueprint Implementation Foundation for Agentic Defense,2025-09-17T15:24:20Z,299,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,BKCb8hbHJsM,Democratizing security across Ericsson On-Demand development teams with Security Command Center,2025-09-10T23:52:36Z,147,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,0mqmBPwzL6Q,Introducing Graph Search in Security Command Center,2025-09-10T23:28:43Z,265,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,0tYP_iaW-8s,MCP Security AI Runbooks Series: IOC Enrichment,2025-08-25T20:10:03Z,462,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,O7QvMq3QHvM,AI Tools and Sentiment Within the Underground Cyber Crime Community,2025-08-22T02:02:33Z,1545,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,xIDwruKsthM,Thank you to everyone who joined us at Black Hat USA 2025!,2025-08-19T00:54:48Z,137,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,4oPNKb5Oh9Y,New Way Now: Globe Telecom is dialled in to create a futureproof approach to cybersecurity with AI,2025-08-15T13:49:42Z,169,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,HHhSUAjpoPU,Basic Static And Dynamic Analysis On Demand,2025-08-13T02:47:47Z,91,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,xSuxDQ0ZQe4,"EP22 Jailbreaking, Prompt Injection, and the ""Agentic"" Flaw in MCP with Kevin Harris",2026-02-05T01:35:54Z,3448,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0273.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,99r8Ya0nzyY,How Android Combats Mobile Scams,2026-01-28T19:21:02Z,1896,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0274.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,_zaUf78aACU,"EP21 From HITB Origins to Agentic AI: Web3, Music & The Future of Hacking with Dhillon Kannabhiran",2026-01-21T01:03:03Z,3749,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0275.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,zSgK1J_Ijbs,"EP20 Windows Under the Hood: Kernel Design, EDRs, and the Shift to VBS with Pavel Yosifovich",2025-12-17T18:58:11Z,4226,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0276.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,zruKcuSgzNI,Data Pipeline Management in Google SecOps,2025-12-16T21:13:51Z,3545,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0277.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,fzhbWb9oAEI,Simplifying Security and Log Ingestion: Bindplane + Google SecOps,2025-12-16T21:10:06Z,3619,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0278.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,jASM45DtQ5U,Using Gemini to Build Rules and Searches for Google SecOps,2025-12-16T21:06:27Z,3318,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0279.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,7uoQqQBbu88,Best Practices For Ingestion And Parsing in Google Security Operations,2025-12-16T21:06:26Z,3626,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0280.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,kTwgaBZ3INI,Debugging SOAR Integrations in IDE Like it's a VIBE,2025-12-16T14:47:56Z,2580,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0281.txt,
20260225_150635,C31,Mandiant,https://www.youtube.com/c/Mandiant,UCexu0DP7VKdDByusuTA53FQ,PUV0JWKzuYo,"EP19 The Art of Deconstructing Problems: Tools, Tactics, and the ScatterBrain Obfuscator with Nin...",2025-11-19T21:32:01Z,6799,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C31_Mandiant/V0282.txt,
20260225_150635,C32,Sophos,https://www.youtube.com/user/sophoslabs,UCCoZkjM94dWZ9fSm8Iioa3w,_WjOY9X1h00,Sophos Firewall: Configuration Viewer,2026-02-17T20:27:22Z,283,False,False,filter,skip,duration_below_min:300,,0,,False,,
